model,category,part_number,normalized_part_number,description
SX-4,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-450,Receiver,ASH-015,ASH-015,Slide Switch (FM DE-EMPHASIS)
SX-450,Receiver,ASH-015,ASH-015,Slide Switch (KC/KU)
SX-5,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-580/590,Receiver,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
SX-6,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-60,Receiver,ASH-015,ASH-015,Slide switch (CHANNEL STEP)
SX-680/690,Receiver,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
SX-7,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-750,Receiver,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
SX-8,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-850,Receiver,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
SX-950,Receiver,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
SX-D5000,Receiver,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
SX-D7000,Receiver,ASH-015,ASH-015,AM channel step switch
TX-6800/608,Tuner,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
TX-930,Tuner,ASH-015,ASH-015,Slide switch (AM CHANNEL STEP)
TX-930,Tuner,ASH-015,ASH-015,Slide switch (DE-EMPHASIS)
A-90,Integrated Amplifier,ASH-016,ASH-016,Slide switch (SPEAKER IMPEDANCE)
F-28,Tuner,ASH-016,ASH-016,Slide switch (DE-EMPHASIS - KU)
F-28,Tuner,ASH-016,ASH-016,Slide switch (DE-EMPHASIS)
SA-710,Integrated Amplifier,ASH-016,ASH-016,Slide switch (PHONO INTERFERENCE)
SX-1280,Receiver,ASH-016,ASH-016,Slide switch (DE-EMPHASIS S/SG)
SX-1980,Receiver,ASH-016,ASH-016,Slide switch (DE-EMPHASIS-S)
SX-1980,Receiver,ASH-016,ASH-016,Slide switch (DE-EMPHASIS-S/G)
SX-780,Receiver,ASH-016,ASH-016,Slide switch (DE-EMPHASIS)
SX-8,Receiver,ASH-016,ASH-016,Slide switch(DE-EMPHASIS) S/SG-type
SX-880/890,Receiver,ASH-016,ASH-016,Slide (DE-EMPHASIS) SX-880/KC
SX-880/890,Receiver,ASH-016,ASH-016,Slide (DE-EMPHASIS) SX-880/KU
TX-6500II,Tuner,ASH-016,ASH-016,"Slide switch (DE-EM. - KU,KC)"
TX-6500II,Tuner,ASH-016,ASH-016,Slide switch (DE-EMPHASIS)
TX-7800,Tuner,ASH-016,ASH-016,Touch sensor
TX-8500II,Tuner,ASH-016,ASH-016,"Slide switch (DE-EMPHASIS) - KU,KC"
TX-9500II,Tuner,ASH-016,ASH-016,Slide switch(DE-EMPHASIS - KU/KC)
SX-450,Receiver,ASH-017,ASH-017,Slide Switch (S)
SX-550,Receiver,ASH-017,ASH-017,De-emphasis switch (S)
TX-6500II,Tuner,ASH-017,ASH-017,Slide switch (DE-EM. - S)
TX-7800,Tuner,ASH-017,ASH-017,De-emphasis switch (S/SG)
TX-8500II,Tuner,ASH-017,ASH-017,Slide switch (DE-EMPHASIS) - S
TX-9500II,Tuner,ASH-017,ASH-017,Slide switch(DE-EMPHASIS - S)
SA-8800,Integrated Amplifier,ASH-018,ASH-018,Slide switch (PHONO INTERFERENCE FILTER)
SA-9800,Integrated Amplifier,ASH-018,ASH-018,Slide switch (PHONO INTERFERENCE FILTER)
SX-1980,Receiver,ASH-018,ASH-018,Slide switch
SX-880/890,Receiver,ASH-019,ASH-019,Slide (DE-EMPHASIS) SX-880/S
SX-880/890,Receiver,ASH-019,ASH-019,Slide (DE-EMPHASIS) SX-880/SG
A-70,Integrated Amplifier,ASH-023,ASH-023,Slide switch (SPEAKER IMPEDANCE)
SA-708,Integrated Amplifier,ASH-023,ASH-023,Relay
M-22,Amplifier,ASH-026,ASH-026,Relay (N-type)
A-60,Integrated Amplifier,ASH-028,ASH-028,Slide switch (SPEAKER IMPEDANCE)
A-80,Integrated Amplifier,ASH-028,ASH-028,Slide switch (SPEAKER IMPEDANCE)
F-70,Tuner,ASH-028,ASH-028,"SWITCH(TAPE SEL ""A/B""/AM CHAN S"
F-90,Tuner,ASH-029,ASH-029,Slide switch (AM CHANNEL STEP)
SA-8800,Integrated Amplifier,ASH-033 (ASR-023),ASH-033 (ASR-023),Relay
SX-50,Receiver,ASH-034,ASH-034,Slide switch (CHANNEL STEP)
TX-950,Tuner,ASH-034,ASH-034,"Slide switch (DE-EMPHASIS,AM STEP FREQ) - KU"
A-7,Integrated Amplifier,ASH-068,ASH-068,Relay
SA-970,Integrated Amplifier,ASH-112 (ASH-107),ASH-112 (ASH-107),Relay
SX-980,Receiver,ASK 144,ASK 144,Lever switch (LOUDNESS)
SX-980,Receiver,ASK 144,ASK 144,Lever switch (MODE)
SA-1000,Integrated Amplifier,ASK-001-0,ASK-001,Lever switch (TAPE MONITOR)
QA-800,Integrated Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON1)
QA-800,Integrated Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON2)
QA-800A,Integrated Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON1)
QA-800A,Integrated Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON2)
QC-800,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (OUTPUT)
QC-800,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON 1)
QC-800,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON 2)
QC-800A,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (OUTPUT)
QC-800A,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON 1)
QC-800A,Pre-Amplifier,ASK-003-0,ASK-003,Lever switch (TAPE MON 2)
QA-800,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (HI FILTER)
QA-800,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (LOUDNESS)
QA-800,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (MUTING)
QA-800,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (QUADRALIZER)
QA-800,Integrated Amplifier,ASK-004-0,ASK-004,Lever swtich (LO FILTER)
QA-800A,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (HI FILTER)
QA-800A,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (LOUDNESS)
QA-800A,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (MATRIX)
QA-800A,Integrated Amplifier,ASK-004-0,ASK-004,Lever switch (MUTING)
QA-800A,Integrated Amplifier,ASK-004-0,ASK-004,Lever swtich (LO FILTER)
QC-800,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (HIGH FILTER)
QC-800,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (LOW FILTER)
QC-800,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (MUTING)
QC-800,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (QUADRILIZER)
QC-800A,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (HIGH FILTER)
QC-800A,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (LOW FILTER)
QC-800A,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (MATRIX)
QC-800A,Pre-Amplifier,ASK-004-0,ASK-004,Lever switch (MUTING)
TX-600,Tuner,ASK-006,ASK-006,SWITCH(FM MUTING)
QC-800,Pre-Amplifier,ASK-007-A,ASK-007,POWER switch
QL-600,Integrated Amplifier,ASK-007-0,ASK-007,POWER Switch
QM-800,Amplifier,ASK-007-0,ASK-007,POWER Switch
QM-800A,Amplifier,ASK-007-0,ASK-007,Lever switch (power)
QL-600,Integrated Amplifier,ASK-008-0,ASK-008,4 CH. TAPE MONITOR Switch
QL-600A,Integrated Amplifier,ASK-008-0,ASK-008,Lever switch (4 ch. tape mon.)
SA-500A,Integrated Amplifier,ASK-009-A,ASK-009,Lever Switch (Tape Mon 1)
SA-500A,Integrated Amplifier,ASK-009-A,ASK-009,Lever Switch (Tape Mon 2)
TX-500A,Tuner,ASK-009,ASK-009,SWITCH(MUTING/TAPE 1-2)
SA-500A,Integrated Amplifier,ASK-010-A,ASK-010,Lever Switch (Mode)
SX-828,Receiver,ASK-014-0,ASK-014,Lever switch (AUDIO MUTING)
SX-828,Receiver,ASK-014-0,ASK-014,Lever switch (LOUDNESS)
SX-828,Receiver,ASK-014-0,ASK-014,Lever switch (LOW FILTER)
SX-828,Receiver,ASK-015-0,ASK-015,Lever switch (TAPE MON 1)
SX-828,Receiver,ASK-015-0,ASK-015,Lever switch (TAPE MON 2)
SX-828,Receiver,ASK-016-0,ASK-016,Lever switch (HIGH FILTER)
QD-210,Other,ASK-017,ASK-017,SWITCH(TAPE MONITOR)
QD-210,Other,ASK-018,ASK-018,SWITCH(POWER)
QL-600A,Integrated Amplifier,ASK-018-0,ASK-018,Lever switch (power) - KLW
QC-800A,Pre-Amplifier,ASK-022-0,ASK-022,Power switch
QD-240,Other,ASK-022,ASK-022,SWITCH(POWER)
QL-600A,Integrated Amplifier,ASK-022-0,ASK-022,Lever switch (POWER) - FVW
SA-7100,Integrated Amplifier,ASK-024-0,ASK-024,POWER switch for FVW model
TX-5300,Tuner,ASK-024-0,ASK-024,"Lever switch (S1, POWER)"
TX-7100,Tuner,ASK-024-0,ASK-024,"Power switch (lever type - FVZW, FW model)"
SA-7100,Integrated Amplifier,ASK-025-0,ASK-025,POWER switch for KUW model
TX-7100,Tuner,ASK-025-0,ASK-025,"Power switch (lever type - KUW, KCW model)"
SA-7100,Integrated Amplifier,ASK-026-0,ASK-026,TONE DEFEAT Switch
SA-7100,Integrated Amplifier,ASK-027-0,ASK-027,MODE Switch
SA-7100,Integrated Amplifier,ASK-027-0,ASK-027,MUTING Switch
SA-7100,Integrated Amplifier,ASK-027-0,ASK-027,TURN OVER Switch (Bass)
SA-7100,Integrated Amplifier,ASK-027-0,ASK-027,TURN OVER Switch (Treble)
TX-710,Tuner,ASK-027,ASK-027,SWITCH
TX-7100,Tuner,ASK-027-0,ASK-027,"Lever switch (NOISE FILTER,MUTING)"
SA-7100,Integrated Amplifier,ASK-028-0,ASK-028,TAPE MONITOR Switch 1
SA-7100,Integrated Amplifier,ASK-028-0,ASK-028,TAPE MONITOR Switch 2
SX-737,Receiver,ASK-028-A,ASK-028,Lever switch (tape monitor-1)
SX-737,Receiver,ASK-028-A,ASK-028,Lever switch (tape monitor-2)
SA-8100,Integrated Amplifier,ASK-030-0,ASK-030,Lever switch (Muting)
SA-8100,Integrated Amplifier,ASK-032-0,ASK-032,Lever switch (Tape Mon 1)
SA-8100,Integrated Amplifier,ASK-032-0,ASK-032,Lever switch (Tape Mon 2)
SA-8100,Integrated Amplifier,ASK-033-0,ASK-033,Lever switch  (High Filter)
SA-8100,Integrated Amplifier,ASK-033-0,ASK-033,Lever switch (Tone defeat)
SA-9100,Integrated Amplifier,ASK-034-0,ASK-034,Lever switch (TAPE MONITOR)
SA-8100,Integrated Amplifier,ASK-035-0,ASK-035,Lever switch (Lo filter)
SA-9100,Integrated Amplifier,ASK-036-0,ASK-036,Lever switch (DUPLICATE)
SA-8100,Integrated Amplifier,ASK-039-0,ASK-039,Lever switch (POWER - KUW)
SA-9100,Integrated Amplifier,ASK-039-0,ASK-039,Lever switch (POWER) for KUW model
SA-8100,Integrated Amplifier,ASK-040-0,ASK-040,Lever switch (POWER - FVW)
SA-9100,Integrated Amplifier,ASK-040-0,ASK-040,Lever switch (POWER) for FVW model
TX-8100,Tuner,ASK-041-0,ASK-041,MPX Noise filter (lever type)
TX-8100,Tuner,ASK-041-0,ASK-041,Muting (lever type)
TX-9100,Tuner,ASK-042-0,ASK-042,Switch (MUTING/MPX FILTER)
TX-9100,Tuner,ASK-043-0,ASK-043,Switch (PULSE NOISE)
SG-9500,Equalizer,ASK-044,ASK-044,Lever switch (TAPE MONITOR)
TX-8100,Tuner,ASK-051-0,ASK-051,"Power switch (KUW, KCW model)"
TX-8100,Tuner,ASK-052-0,ASK-052,"Power switch (FVZW, FW model)"
TX-9100,Tuner,ASK-054-0,ASK-054,"Lever switch (Power) (KUW, KCW model)"
TX-9100,Tuner,ASK-055-0,ASK-055,"Lever switch (Power) (FVZW, FW model)"
TX-7500,Tuner,ASK-060,ASK-060,SWITCH(POWER)
SX-737,Receiver,ASK-062-0,ASK-062,Lever switch (loudness)
SX-737,Receiver,ASK-062-0,ASK-062,Lever switch (turn over)
SX-737,Receiver,ASK-062-0,ASK-062,Lever switch (turn over)
SA-6500,Integrated Amplifier,ASK-065,ASK-065,Lever switch (POWER)
SA-6500II,Integrated Amplifier,ASK-065,ASK-065,Lever switch (POWER)
TX-6500,Tuner,ASK-065,ASK-065,SWITCH(POWER)
TX-6500II,Tuner,ASK-065,ASK-065,"Lever switch (POWER - KU,KC)"
RG-1,Dynamic Range Expander,ASK-066,ASK-066,Lever switch (Power)
SA-6700,Integrated Amplifier,ASK-066,ASK-066,Lever switch (POWER)
SA-706,Integrated Amplifier,ASK-066,ASK-066,Lever switch (POWER)
SA-7500,Integrated Amplifier,ASK-066-0,ASK-066,Lever switch (POWER-KCU)
SA-7500II,Integrated Amplifier,ASK-066,ASK-066,Lever switch (POWER)
SA-7700,Integrated Amplifier,ASK-066,ASK-066,Lever switch (POWER)
SA-8500,Integrated Amplifier,ASK-066-0,ASK-066,"Lever switch (POWER, KCU)"
SG-9500,Equalizer,ASK-066,ASK-066,Lever switch (POWER)
SX-737,Receiver,ASK-066-0,ASK-066,Lever switch (power - KCU)
SX-838,Receiver,ASK-066-0,ASK-066,Lever switch (Power - KCU)
SX-850,Receiver,ASK-066,ASK-066,Lever switch (POWER)
SX-880/890,Receiver,ASK-066,ASK-066,Lever (POWER) SX-880/KC
SX-737,Receiver,ASK-067-0,ASK-067,Lever switch (Power - F)
SX-838,Receiver,ASK-067-0,ASK-067,Lever switch (Power - F)
SX-939,Receiver,ASK-067-0,ASK-067,Lever switch (Power - F)
SA-7500,Integrated Amplifier,ASK-068-0,ASK-068,"Lever switch (POWER-FV, GN)"
SA-8500,Integrated Amplifier,ASK-068-0,ASK-068,"Lever switch (POWER, FV, GN)"
SX-737,Receiver,ASK-068-0,ASK-068,Lever switch (power - GN)
SX-838,Receiver,ASK-068-0,ASK-068,Lever switch (Power - GN)
SX-939,Receiver,ASK-068-0,ASK-068,Lever Switch (Power - GN)
TX-9500,Tuner,ASK-068-0,ASK-068,Lever switch (POWER)
TX-9500,Tuner,ASK-068-0,ASK-068,"Lever switch (S4, POWER)"
SX-838,Receiver,ASK-069-0,ASK-069,Lever switch (Turn over high)
SX-1010,Receiver,ASK-070-0,ASK-070,Lever switch (Tone)
SX-939,Receiver,ASK-070-0,ASK-070,Lever switch (Tone)
SX-838,Receiver,ASK-071-0,ASK-071,Lever switch (Turn over low)
SX-1010,Receiver,ASK-072-0,ASK-072,Lever switch (4 CH adaptor)
SX-1010,Receiver,ASK-072-0,ASK-072,Lever switch (Duplicate)
SX-1010,Receiver,ASK-072-0,ASK-072,Lever switch (NR adaptor)
SX-1010,Receiver,ASK-072-0,ASK-072,Lever switch (Tape 1)
SX-1010,Receiver,ASK-072-0,ASK-072,Lever switch (Tape 2)
SX-838,Receiver,ASK-072-0,ASK-072,Lever switch(Monitor 1)
SX-838,Receiver,ASK-072-0,ASK-072,Lever switch(Monitor 2)
SX-838,Receiver,ASK-072-0,ASK-072,Lever switch(NR adaptor)
SX-939,Receiver,ASK-072-0,ASK-072,Lever switch (duplicate)
SX-939,Receiver,ASK-072-0,ASK-072,Lever switch (monitor-1)
SX-939,Receiver,ASK-072-0,ASK-072,Lever switch (NR adaptor)
SX-939,Receiver,ASK-072-0,ASK-072,Lever switch [monitor-2)
SPEC-1,Pre-Amplifier,ASK-080,ASK-080,Lever switch (POWER)
SPEC-2,Amplifier,ASK-080,ASK-080,Lever switch (POWER)
SPEC-4,Amplifier,ASK-080,ASK-080,Lever switch (POWER)
SX-1010,Receiver,ASK-080-0,ASK-080,Lever switch (Power) (KCU)
SX-1050,Receiver,ASK-080,ASK-080,Lever switch (POWER)
SX-1050,Receiver,ASK-080,ASK-080,Lever switch-POWER (S)
SX-1080,Receiver,ASK-080,ASK-080,Lever Switch (POWER)
SX-1250,Receiver,ASK-080,ASK-080,Lever switch POWER (KCU)
SX-1280,Receiver,ASK-080,ASK-080,Power switch (POWER)
SX-939,Receiver,ASK-080-0,ASK-080,Lever switch (Power - KCU)
SX-950,Receiver,ASK-080,ASK-080,Lever switch (POWER)
SX-980,Receiver,ASK-080,ASK-080,Lever switch (POWER)
SX-1010,Receiver,ASK-081-0,ASK-081,"Lever switch (Power) (F, GN)"
SG-9500,Equalizer,ASK-082,ASK-082,Lever switch (EQUALIZER)
TX-5300,Tuner,ASK-082,ASK-082,Lever switch (FUNCTION)
TX-5500II,Tuner,ASK-082,ASK-082,SWITCH
SA-9500,Integrated Amplifier,ASK-084-0,ASK-084,Lever switch (TAPE DUPLICATE)
SA-9900,Integrated Amplifier,ASK-084-A,ASK-084,Lever Switch (TAPE DUPLICATE)
SPEC-1,Pre-Amplifier,ASK-084,ASK-084,Lever switch (TAPE DUPLICATE)
SX-1250,Receiver,ASK-084,ASK-084,Lever switch (DUPLICATE)
SA-9500,Integrated Amplifier,ASK-085-0,ASK-085,Lever switch (HIGH FlLTER)
SA-9500,Integrated Amplifier,ASK-085-0,ASK-085,Lever switch (LOW FILTER)
SA-9900,Integrated Amplifier,ASK-085-0,ASK-085,Lever Switch (LOW FILTER/HIGH FILTER)
SPEC-1,Pre-Amplifier,ASK-085,ASK-085,Lever switch (HIGH FILTER)
SPEC-1,Pre-Amplifier,ASK-085,ASK-085,Lever switch (LOW FILTER)
SA-7500,Integrated Amplifier,ASK-086-B,ASK-086,Lever switch (TAPE MONITOR)
SA-8500,Integrated Amplifier,ASK-086-B,ASK-086,"Lever switch (DUPLICATE,MONITOR)"
SA-9500,Integrated Amplifier,ASK-086-B,ASK-086,Lever switch (TAPE MONITOR)
SA-9900,Integrated Amplifier,ASK-086-A,ASK-086,Lever Switch (TAPE MONITOR)
SPEC-1,Pre-Amplifier,ASK-086,ASK-086,Lever switch (TAPE MONITOR)
SA-9500,Integrated Amplifier,ASK-087-A,ASK-087,Lever switch (ATTENUATOR)
SA-9900,Integrated Amplifier,ASK-087-A,ASK-087,Lever Switch (ATTENUATOR )
SPEC-1,Pre-Amplifier,ASK-087,ASK-087,Lever switch (ATTENUATOR)
TX-9500,Tuner,ASK-087-B,ASK-087,Lever switch (MPX NOISE FILTER)
SA-6500,Integrated Amplifier,ASK-089,ASK-089,Lever switch (LOUDNESS)
SA-6500,Integrated Amplifier,ASK-089,ASK-089,Lever switch (TONE)
SA-6500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (LOUDNESS)
SA-6500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (TONE)
SA-7500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (LOUDNESS)
SA-7500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (LOW FILTER)
SA-7500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (MODE)
SA-7500II,Integrated Amplifier,ASK-089,ASK-089,Lever switch (TONE)
SX-850,Receiver,ASK-089,ASK-089,Lever switch (HIGH FILTER)
SX-850,Receiver,ASK-089,ASK-089,Lever switch (LOUDNESS)
SX-850,Receiver,ASK-089,ASK-089,Lever switch (LOW FILTER)
SX-850,Receiver,ASK-089,ASK-089,Lever switch (MUTING)
SX-850,Receiver,ASK-089,ASK-089,Lever switch (TREBLE TURNOVER)
SX-950,Receiver,ASK-089,ASK-089,Lever switch (HIGH FILTER)
SX-950,Receiver,ASK-089,ASK-089,Lever switch (LOUDNESS)
SX-950,Receiver,ASK-089,ASK-089,Lever switch (LOW FILTER)
SX-950,Receiver,ASK-089,ASK-089,Lever switch (MUTING)
SX-950,Receiver,ASK-089,ASK-089,Lever switch (TREBLE TURNOVER)
TX-7500,Tuner,ASK-089,ASK-089,SWITCH
SA-7500,Integrated Amplifier,ASK-090-A,ASK-090,"Lever switch (LOW FILTER,HIGH FILTER)"
SA-7500,Integrated Amplifier,ASK-090-A,ASK-090,"Lever switch (MUTlNG,LOUDNESS)"
SA-7500,Integrated Amplifier,ASK-090-A,ASK-090,Lever switch (TONE)
SA-8500,Integrated Amplifier,ASK-090-A,ASK-090,"Lever switch (LOUDNESS,MUTING)"
SA-8500,Integrated Amplifier,ASK-090-A,ASK-090,Lever switch (TONE)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (ADAPTOR)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (LOUDNESS)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (MODE)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (MUTING)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (TAPE MONITOR 1)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (TAPE MONITOR 2)
SX-1050,Receiver,ASK-090,ASK-090,Lever switch (TONE)
SX-1250,Receiver,ASK-090,ASK-090,Lever switch (LOUDNESS)
SX-1250,Receiver,ASK-090,ASK-090,Lever switch (MODE)
SX-1250,Receiver,ASK-090,ASK-090,Lever switch (MUTING)
SX-650,Receiver,ASK-090,ASK-090,"Lever switch (HIGH FILTER, FM MUTING)"
SX-650,Receiver,ASK-090,ASK-090,"Lever switch (LOUDNESS, MODE, TAPE MONITOR 1, 2)"
SX-750,Receiver,ASK-090,ASK-090,Lever switch (HIGH FILTER)
SX-750,Receiver,ASK-090,ASK-090,Lever switch (LOUDNESS)
SX-750,Receiver,ASK-090,ASK-090,Lever switch (MODE)
SX-750,Receiver,ASK-090,ASK-090,Lever switch (TONE)
SX-850,Receiver,ASK-090,ASK-090,Lever switch (MODE)
SX-850,Receiver,ASK-090,ASK-090,Lever switch (TONE)
SX-950,Receiver,ASK-090,ASK-090,Lever switch (MODE)
SX-950,Receiver,ASK-090,ASK-090,Lever switch (TONE)
TX-9500,Tuner,ASK-090-A,ASK-090,Lever switch (FM MUTING)
SA-8500,Integrated Amplifier,ASK-091-B,ASK-091,"Lever switch (LOW FILTER, HIGH FILTER)"
SA-9900,Integrated Amplifier,ASK-091-A,ASK-091,Lever Switch (TONE)
SPEC-1,Pre-Amplifier,ASK-091,ASK-091,Lever switch (TONE)
SX-850,Receiver,ASK-091,ASK-091,Lever switch (BASS TURNOVER)
SX-950,Receiver,ASK-091,ASK-091,Lever switch (BASS TURNOVER)
RG-1,Dynamic Range Expander,ASK-092,ASK-092,"Lever switch (S1, TAPE MONITOR)"
RG-1,Dynamic Range Expander,ASK-092,ASK-092,"Lever switch (S2, PROCESSOR)"
SA-5500II,Integrated Amplifier,ASK-092,ASK-092,Lever Switch (TAPE MONITOR)
SA-6500,Integrated Amplifier,ASK-092,ASK-092,Lever switch (TAPE MONITOR 1)
SA-6500,Integrated Amplifier,ASK-092,ASK-092,Lever switch (TAPE MONITOR 2)
SA-6500II,Integrated Amplifier,ASK-092,ASK-092,Lever switch (TAPE MONITOR 1)
SA-6500II,Integrated Amplifier,ASK-092,ASK-092,Lever switch (TAPE MONITOR 2)
SA-9500,Integrated Amplifier,ASK-092-0,ASK-092,Lever switch (TONE)
SX-1050,Receiver,ASK-092,ASK-092,Lever switch (TAPE DUPLICATE)
SX-1250,Receiver,ASK-092,ASK-092,Lever switch (ADAPTOR)
SX-1250,Receiver,ASK-092,ASK-092,Lever switch (MONITOR 1)
SX-1250,Receiver,ASK-092,ASK-092,Lever switch (MONITOR 2)
SX-750,Receiver,ASK-092,ASK-092,Lever switch (DUPLICATE)
SX-850,Receiver,ASK-092,ASK-092,Lever switch (ADAPTOR)
SX-850,Receiver,ASK-092,ASK-092,Lever switch (DUPLICATE)
SX-850,Receiver,ASK-092,ASK-092,Lever switch (TAPE MONITOR 1)
SX-850,Receiver,ASK-092,ASK-092,Lever switch (TAPE MONITOR 2)
SX-950,Receiver,ASK-092,ASK-092,Lever switch (ADAPTOR)
SX-950,Receiver,ASK-092,ASK-092,Lever switch (DUPLICATE)
SX-950,Receiver,ASK-092,ASK-092,Lever switch (TAPE MONITOR 1)
SX-950,Receiver,ASK-092,ASK-092,Lever switch (TAPE MONITOR 2)
TX-6500II,Tuner,ASK-095,ASK-095,Lever switch (POWER - S)
TX-710,Tuner,ASK-095,ASK-095,SWITCH(FUNCTION)
TX-6500II,Tuner,ASK-096,ASK-096,Lever switch (POWER - HG)
SA-606,Integrated Amplifier,ASK-097,ASK-097,"Lever switch (POWER - S,S/G)"
SA-706,Integrated Amplifier,ASK-097,ASK-097,Lever switch (POWER - S)
SA-706,Integrated Amplifier,ASK-097,ASK-097,Lever switch (POWER - S/G)
SX-1250,Receiver,ASK-099,ASK-099,Lever switch POWER (S)
SX-750,Receiver,ASK-102,ASK-102,Lever switch (TAPE MONITOR)
TX-6500,Tuner,ASK-104,ASK-104,SWITCH(FUNCT-AM/FM/MONO/MUTE/AU
TX-6500II,Tuner,ASK-104,ASK-104,Lever switch (FUNCTION)
SX-1250,Receiver,ASK-105,ASK-105,Lever switch POWER (HG)
SA-5500II,Integrated Amplifier,ASK-108,ASK-108,Lever switch (POWER)
TX-5500II,Tuner,ASK-108,ASK-108,SWITCH(POWER)
TX-606,Tuner,ASK-108,ASK-108,SWITCH(POWER)
TX-6700,Tuner,ASK-108,ASK-108,SWITCH(POWER)
SA-8500II,Integrated Amplifier,ASK-109,ASK-109,Lever switch (TONE)
SA-8800,Integrated Amplifier,ASK-109,ASK-109,Lever switch (FILTER)
SA-8800,Integrated Amplifier,ASK-109,ASK-109,Lever switch (LOUDNESS)
SA-9500II,Integrated Amplifier,ASK-109,ASK-109,Lever switch (TONE)
TX-7800,Tuner,ASK-109,ASK-109,FM Muting/Mode switch
TX-7800,Tuner,ASK-109,ASK-109,MPX filter switch
TX-7800,Tuner,ASK-109,ASK-109,SWITCH(TONE)
TX-7800,Tuner,ASK-109,ASK-109,Wide/Narrow switch
TX-8500II,Tuner,ASK-109,ASK-109,Lever switch (MUTING)
TX-9500II,Tuner,ASK-109,ASK-109,Lever switch (IF BAND)
TX-9800,Tuner,ASK-109,ASK-109,SWITCH(TONE)
SA-7800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (LOUDNESS)
SA-7800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (MUTING)
SA-7800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (SUBSONIC FILTER)
SA-7800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (TONE)
SA-8500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (HIGH FILTER)
SA-8500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (LOUDNESS)
SA-8500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (LOW FILTER)
SA-8500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (MUTING)
SA-8800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (MUTING)
SA-8800,Integrated Amplifier,ASK-110,ASK-110,Lever switch (TONE)
SA-9500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (HIGH Fl LTER)
SA-9500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (LOUDNESS)
SA-9500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (LOW FILTER)
SA-9500II,Integrated Amplifier,ASK-110,ASK-110,Lever switch (MUTING)
TX-9500II,Tuner,ASK-111,ASK-111,Lever switch (MUTING)
SA-9800,Integrated Amplifier,ASK-112,ASK-112,"Lever switch (MUTING, LOUDNESS)"
